price,category,product,isActive
2.99,mercearia,Chá Prenda Funcho c/10 saquinhos 18g,TRUE
0.87,mercearia,Macarrão Instantâneo Isabela Galinha 85g,TRUE
11.49,mercearia,Azeitona Verde Hemmer Vidro 500g,TRUE
4.47,mercearia,Chocolate Lacta Diamante Negro 90g,TRUE
1.97,mercearia,Biscoito Bauducco Recheadinho Chocolate 104g,TRUE
4.19,mercearia,Biscoito Marilan Água e Sal 400g,TRUE
24.98,mercearia,Kit de Molhos Heinz (Ketchup (Catchup) Tradicional 397g + Maionese 215g + Mostarda 255g),TRUE
2.99,mercearia,Salgadinho Elma Chips Fandangos Queijo 59g,TRUE
2.69,mercearia,Biscoito Vitalin Cookies Chia com Maçã e Canela Sem Glúten 30g,TRUE
0.97,mercearia,Gelatina Royal Maracujá 25g,TRUE
3.57,mercearia,Pipoca para Microondas Yoki Cobertura Chocolate 160g,TRUE
3.49,mercearia,Chá Leão Erva Doce c/10 saquinhos 10g,TRUE
3.97,mercearia,Café Nescafé Solúvel Original Sachê 50g,TRUE
2.97,mercearia,Extrato de Tomate Elefante Sachê 190g,TRUE
14.98,mercearia,Batata Palha Ki Fritas Extra Fina 400g,TRUE
4.67,mercearia,Louro Folhas Chelli Tubo 4g,TRUE
4.79,mercearia,Macarrão com Ovos Renata Texturizado Talharim 200g,TRUE
3.27,mercearia,Tempero Ajinomoto Sazon Sabores do Nordeste 60g,TRUE
1.98,mercearia,Caldo Knorr Bacon e Louro 57g,TRUE
2.99,mercearia,Biscoito Lacta Cookie Ao Leite 80g,TRUE
3.37,mercearia,Chocolate Garoto Branco 100g,TRUE
2.47,mercearia,Macarrão com Ovos Isabela Pena 500g,TRUE
2.49,mercearia,Salgadinho Pingo D'Ouro Picanha 35g,TRUE
6.97,mercearia,Atum Gomes da Costa Sólido Light 170g,TRUE
2.49,mercearia,"Chocolate Nestlé Kit Kat Branco 41,5g",TRUE
3.29,mercearia,Biscoito Vitao Cookies Cacau Integral 80g,TRUE
22.90,mercearia,Cápsula de Café L¿Or Espresso Sontuoso c/ 10 52g,TRUE
10.29,mercearia,Feijão Vemelho Urbano Tipo 1 1kg,TRUE
5.45,mercearia,Tempero Arisco Completo 300g,TRUE
3.49,mercearia,Macarrão Instantâneo Nissin Cup Noodles Frango com Molho Teriyaki 72g,TRUE
2.29,mercearia,Macarrão Sêmola Isabela Bom Gosto Parafuso 500g,TRUE
6.19,mercearia,Pimenta C/Cominho Chelli Tubo 30g,TRUE
4.69,mercearia,Feijoada Oderich Enlatada 420g,TRUE
11.98,mercearia,Óleo de Canola Purilev 900mL,TRUE
10.49,mercearia,Palmito em Conserva Hemmer Juçara Picado 300g,TRUE
9.49,mercearia,Macarrão Integral Italiano Barilla Spaghetti 500g,TRUE
7.98,mercearia,Chocolate Milka Ao Leite 100g,TRUE
1.97,mercearia,Manjericão Chelli Envelope 5g,TRUE
1.49,mercearia,Cereal Matinal Kellogg's Sucrilhos Chocolate 25g,TRUE
5.97,mercearia,Salgadinho Elma Chips Fandangos Presunto 164g,TRUE
8.97,mercearia,Alho Triturado Planalto Sem Sal 400g,TRUE
0.97,mercearia,Gelatina Royal Cereja 25g,TRUE
2.69,mercearia,Farinha de Milho Sinhá Biju 500g,TRUE
2.97,mercearia,Biscoito Recheado Doce Vida Chocolate Diet 120g,TRUE
11.49,mercearia,Chia Jasmine 150g Graos Sachet,TRUE
2.97,mercearia,Biscoito Club Social Pizza 141g,TRUE
4.49,mercearia,Tempero Knorr Meu Feijão Caseiro 48g,TRUE
2.97,mercearia,Biscoito Club Social Queijo Parmesão e Vegetais 80g,TRUE
10.49,mercearia,Açúcar Cristal Guarani 5kg,TRUE
3.29,mercearia,Fermento Fleischmann Sachê 10g Leve 3 e Pague 2,TRUE
3.68,mercearia,Macarrão Grano Duro Italiano Granaria Spaghetti nº5 500g,TRUE
4.29,mercearia,Biscoito Marilan Gergelim 400g,TRUE
2.47,mercearia,Biscoito BelVita Maçã & Canela 75g,TRUE
3.97,mercearia,Biscoito Doce Vida Wafer (Waffer) Chocolate Diet 115g,TRUE
7.97,mercearia,Café Pilão Extra Forte 500g,TRUE
5.97,mercearia,Salgadinho Elma Chips Cheetos Mix de Queijos 130g,TRUE
10.79,mercearia,Biscoito Belfar 84/86G Ma/Can.S/Gluten S/Lac,TRUE
13.75,mercearia,Chá Dr. Oetker Flores & Frutas Romã e Cranberry c/15 saquinhos 30g,TRUE
5.97,mercearia,Açúcar Cristal União Orgânico 1kg,TRUE
2.25,mercearia,Gelatina Royal Zero Abacaxi 12g,TRUE
3.98,mercearia,Biscoito Jasmine Cookies Castanha do Pará Integral 200g,TRUE
7.98,mercearia,Chá Dr. Oetker Erva Doce C/15 saquinhos 15g,TRUE
2.99,mercearia,Biscoito Nestlé Wafer (Waffer) Chocolate Classic 110g,TRUE
1.49,mercearia,Biscoito Visconti Waffer Chocolate 120g,TRUE
13.49,mercearia,Cereal Matinal Nestlé Nesfit 300g,TRUE
3.17,mercearia,Mistura para Bolo Orquídea Cenoura 400g,TRUE
3.37,mercearia,Chocolate Garoto Caju e Passas 100g,TRUE
3.98,mercearia,Feijão Rio Belo Preto Tipo 1 1kg,TRUE
6.49,mercearia,Sopa Maggi Sopão Galinha 200g,TRUE
19.87,mercearia,Cápsula de Café Nescafé Dolce Gusto Caffè Lungo 112g C/16,TRUE
2.89,mercearia,Coco Ralado Sococo 50g,TRUE
7.97,mercearia,Doce de Leite Aviação 400g,TRUE
6.75,mercearia,Granola Vitao Tradicional Light 250g,TRUE
2.95,mercearia,Arroz Parboilizado Kiarroz 1kg,TRUE
3.97,mercearia,Maionese Hellmann's Sachê 200g,TRUE
3.27,mercearia,Mostarda Hemmer Escura 200g,TRUE
1.98,mercearia,Caldo Knorr Picanha 57g,TRUE
1.97,mercearia,Biscoito Isabela Tortinhas Due Chocolate Branco e Geleia de Frutas Vermelhas 160g,TRUE
27.97,mercearia,"Azeite de Oliva Chileno Nova Oliva Extra Virgem Acidez 0,2% 500mL",TRUE
8.97,mercearia,Molho de Tomate Salsaretti Clássico 500g,TRUE
1.89,mercearia,Biscoito Toddy Cookies Extra Chocobase 75g,TRUE
2.69,mercearia,Biscoito Vitalin Cookies Linhaça e Castanha Sem Glúten 30g,TRUE
2.99,mercearia,Azeitona Verde Uniagro Fatiada Sachê Doy Pack 100g,TRUE
29.97,mercearia,Bombom Ferrero Rocher c/12 150g,TRUE
2.29,mercearia,Farofa Pronta Monjolinho Mandioca (Aipim) 250g,TRUE
9.98,mercearia,Achocolatado Nescau 3.0 380g,TRUE
6.99,mercearia,Doce de Leite Tirol Zero Lactose 350g,TRUE
3.97,mercearia,Bala Arcor Butter Toffees Mousse de Maracujá 130g,TRUE
3.97,mercearia,Bala Arcor Butter Toffees Chokko Menta 130g,TRUE
6.99,mercearia,Salgadinho Elma Chips Cebolitos 110g,TRUE
12.98,mercearia,Mingau Nestlé Mucilon Multi Cereais Sachê 600g,TRUE
14.98,mercearia,Pão Jasmine Suply Multigrãos Sem Glúten 350g,TRUE
1.85,mercearia,Farinha de Trigo Nordeste 500g,TRUE
5.39,mercearia,"Mingau Danone Milnutri Arroz, Banana e Maçã Zero Adição de Açúcares 150g",TRUE
2.75,mercearia,Sopa Vono Queijo com Tomate e Manjericão 16g,TRUE
2.79,mercearia,Chá Leão Preto c/10 saquinhos 10g,TRUE
3.29,mercearia,Chocolate Neugebauer Stikadinho 70g,TRUE
1.97,mercearia,Molho de Tomate Fugini Zero Açúcar e Gordura Sachê 340g,TRUE
5.29,mercearia,Biscoito Isabela Kuki 400g,TRUE
13.97,mercearia,Geleia Ritter Morango 310g,TRUE
21.97,mercearia,Granola Jasmine Grain Flakes Tradicional 1kg,TRUE
4.49,mercearia,Grão de Bico em Conserva Oderich 220g,TRUE
15.97,mercearia,Azeite de Oliva Português Andorinha Extra Virgem 250mL,TRUE
3.27,mercearia,Tempero Ajinomoto Sazon Legumes 60g,TRUE
4.49,mercearia,Maionese Arisco 500g,TRUE
3.79,mercearia,Caldo Knorr Balance Legumes 114g,TRUE
2.65,mercearia,Canela Em Casca Chelli Envelope 8g,TRUE
5.99,mercearia,Salgadinho Pingo D'Ouro Bacon 130g,TRUE
3.98,mercearia,Biscoito Bauducco Koalas Chocolate 37g,TRUE
1.79,mercearia,Biscoito Orgânico Zooreta de Cacau 20g,TRUE
9.97,mercearia,Castanha De Caju Torrada E Salgada 100g,TRUE
12.49,mercearia,Cereal Matinal Nestlé Corn Flakes 240g,TRUE
6.49,mercearia,Lasanha com Ovos Renata 500g,TRUE
3.59,mercearia,Macarrão Sêmola Galo Gravata 500g,TRUE
5.50,mercearia,Macarrão Instantâneo Nissin Yakissoba 500g,TRUE
3.59,mercearia,Macarrão Sêmola Galo Aletria 500g,TRUE
0.99,mercearia,Colorau Sinha 100g,TRUE
3.49,mercearia,Molho Sakura Tradicional 150mL,TRUE
1.97,mercearia,Molho de Tomate Predilecta Pizza Sachê 340g,TRUE
1.97,mercearia,Biscoito Isabela Tortinhas Morango 160g,TRUE
11.97,mercearia,Leite em Pó La Sereníssima Integral Instantâneo 400g,TRUE
2.99,mercearia,Biscoito Bauducco Cookies Original 110g,TRUE
4.97,mercearia,Chá Leão Fuze Morango c/10 saquinhos 20g,TRUE
13.75,mercearia,Chá Dr. Oetker Flores & Frutas Laranja com Especiarias C/15 saquinhos 30g,TRUE
6.39,mercearia,Café Pelé Extra Forte Vácuo 500g,TRUE
3.89,mercearia,Biscoito Casaredo Rosca Coco 330g,TRUE
3.17,mercearia,Molho de Tomate Pomarola Tipo Caseiro Clássico Sachê 300g,TRUE
5.98,mercearia,Salgadinho Elma Chips Lanchinho Sortido 101g,TRUE
4.97,mercearia,Bebida Láctea Fibrallis Aveia 1L,TRUE
3.59,mercearia,Pão de Mel Barion Integral 90g,TRUE
6.99,mercearia,Mistura para Bolo Suprasoy Brownie Sem Glúten e Sem Lactose 300g,TRUE
13.49,mercearia,Arroz Arbório Meu Biju 1kg,TRUE
19.97,mercearia,Composto Lácteo Nestlé Ninho Zero Lactose 380g,TRUE
3.49,mercearia,Bala Florestal Balinha do Coração Morango 120g,TRUE
3.89,mercearia,Mistura para Bolo Dr.Oetker Chocolate 450g,TRUE
3.68,mercearia,Macarrão Grano Duro Italiano Granaria Capellini 500g,TRUE
8.98,mercearia,Amendoim Dori Pettiz Pimenta Vermelha 500g,TRUE
2.97,mercearia,"Barra de Cereal Nutry Aveia, Banana e Mel 66g C/3",TRUE
8.97,mercearia,Café Melitta Regiões do Brasil Cerrado 250g,TRUE
4.97,mercearia,Bebida Láctea Fibrallis Quinoa/Linhaça 1L,TRUE
2.29,mercearia,"Caldo Sazon Legumes 37,5g",TRUE
1.99,mercearia,Chocolate Nestlé Lollo 28g,TRUE
2.75,mercearia,Sopa Vono Caldinho de Feijão 18g,TRUE
5.97,mercearia,Tempero Knorr Meu Frango Assado Caipira 23g,TRUE
2.97,mercearia,Café Melitta Solúvel 50g,TRUE
8.98,mercearia,Açúcar Native Orgânico Demerara 1kg,TRUE
2.97,mercearia,Bala Dori Yogurte 100 150g,TRUE
6.99,mercearia,Papinha Nestlé Etapa 3 (a partir do 8o. mês) Peito de Frango com Legumes 170g,TRUE
24.49,mercearia,Granola Da Magrinha Tradicional 850g,TRUE
3.59,mercearia,Sardinha Gomes da Costa Tomate 125g,TRUE
5.49,mercearia,Funghi Secchi Uniagro 30g,TRUE
3.99,mercearia,Farofa Pronta Deusa Bacon 500g,TRUE
4.15,mercearia,Canjica Yoki Cristal 500g,TRUE
8.57,mercearia,Paçoca Paçoquita Mini 210g,TRUE
12.97,mercearia,Grão de Bico Yoki 500g,TRUE
2.99,mercearia,Salgadinho eQlibri Cracker com Chia Toque de Limão 45g,TRUE
1.49,mercearia,"Bala Halls Extra Forte 27,5g",TRUE
3.79,mercearia,Creme de Leite Nestlé Zero Lactose TP 200g,TRUE
4.29,mercearia,Biscoito Marilan Rosquinhas Leite 400g,TRUE
2.97,mercearia,Confeito M&M's (MMs) Mini Tubinho 30g,TRUE
3.49,mercearia,Macarrão com Ovos Isabela Nhoque 500g,TRUE
6.97,mercearia,Tempero Maggi Amaciante de Carnes 120g,TRUE
4.29,mercearia,Ketchup (Catchup) Oderich Tradicional 400g,TRUE
2.29,mercearia,Torrada Bauducco Integral 142g,TRUE
7.49,mercearia,Cebolinha em Conserva Hemmer Cristal 100g,TRUE
20.97,mercearia,Palmito em Conserva Hemmer Açaí 300g,TRUE
4.89,mercearia,Papinha Nestlé Etapa 2 (a partir do 6o mês) Frutas Sortidas 120g,TRUE
9.97,mercearia,Leite em Pó La Sereníssima Desnatado 300g,TRUE
2.25,mercearia,Gelatina Royal Zero Cereja 12g,TRUE
4.89,mercearia,Papinha Nestlé Etapa 2 (a partir do 6o mês) Frutas Tropicais 120g,TRUE
2.99,mercearia,Chá Prenda Erva Doce c/10 saquinhos 18g,TRUE
9.48,mercearia,Geleia Vega Uva 420g,TRUE
2.57,mercearia,Cominho Moído Chelli Envelope 15g,TRUE
3.49,mercearia,Molho de Tomate Salsaretti Bolonhesa 340g,TRUE
6.97,mercearia,Chocolate Kinder Bueno White 39g,TRUE
5.49,mercearia,Lasanha com Ovos Barilla 200g,TRUE
5.15,mercearia,Cogumelo em Conserva Uniagro Fatiado Sachê 80g,TRUE
15.97,mercearia,Cápsula de Café 3 Corações Tres Gourmet 75g C/10,TRUE
9.97,mercearia,Preparado em Pó Nestlé Nesquik Morango 380g,TRUE
4.47,mercearia,Chocolate Lacta Ao Leite 90g,TRUE
9.98,mercearia,Achocolatado Chocolatto 3 Corações 700g,TRUE
1.75,mercearia,Biscoito Isabela Cookies Baunilha 60g,TRUE
5.28,mercearia,Biscoito Marilan Distração Baunilha e Chocolate 360g,TRUE
14.97,mercearia,Óleo de Coco Copra Sem Sabor 200mL,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Passatempo Leite 130g,TRUE
3.89,mercearia,Mistura para Bolo Dr.Oetker Milho Cremoso 400g,TRUE
4.97,mercearia,Shake Verde Campo Natural Whey Banana 250mL,TRUE
02.09,mercearia,Macarrão Instantâneo Nissin Miojo Talharim Frango 99g,TRUE
0.75,mercearia,Biscoito Nestlé Wafer (Waffer) Passatempo Morango 20g,TRUE
7.97,mercearia,Café Damasco Intenso 500g,TRUE
4.99,mercearia,Vinagre Rosani Vinho Tinto 500mL,TRUE
14.97,mercearia,Geleia Queensberry 100% Morango 250g,TRUE
7.98,mercearia,Farinha Láctea Nestlé Sachê 210g,TRUE
2.75,mercearia,Sopa Vono Milho com Frango 18g,TRUE
2.59,mercearia,Amendoim Santa Helena Japonês Mendorato 70g,TRUE
12.97,mercearia,Castanha De Caju Feliz Inteira 120g,TRUE
3.98,mercearia,Biscoito Jasmine Cookies Limão 150g,TRUE
11.98,mercearia,Azeitona Verde Vanoli Vidro 500g,TRUE
2.39,mercearia,Gelatina Stevia Plus Zero Limão 10g,TRUE
4.89,mercearia,Papinha Nestlé Etapa 2 (a partir do 6o mês) Carne com Legumes 115g,TRUE
4.89,mercearia,Papinha Nestlé Etapa 2 (a partir do 6o mês) Peito de Frango com Legumes e Macarrão 115g,TRUE
4.97,mercearia,Champignon em Conserva Aica Inteiro Sachê 100g,TRUE
4.27,mercearia,Orégano Chelli 6g,TRUE
4.59,mercearia,Cominho Moido Chelli Tubo 30g,TRUE
4.99,mercearia,Farinha de Trigo Dona Benta c/ Fermento 1kg,TRUE
8.97,mercearia,Pimenta em Conserva Hemmer Biquinho 100g,TRUE
4.99,mercearia,Batata Lays Clássica 55g,TRUE
2.97,mercearia,Biscoito Nestlé Nesfit Limão & Cereais 200g,TRUE
1.29,mercearia,Biscoito Triunfo Salpet Tradicional 100g,TRUE
2.49,mercearia,Salgadinho eQlibri Panetini Cottage com Ervas 40g,TRUE
2.97,mercearia,Biscoito Zero Açúcar sou Sweet Chocolate com Gotas 90g,TRUE
3.59,mercearia,Lasanha Galo 200g,TRUE
0.99,mercearia,Torrone Arcor Turrón Y Maní 25g,TRUE
6.75,mercearia,Granola Vitao Cacau e Coco 250g,TRUE
12.98,mercearia,Mingau Nestlé Mucilon Arroz E Aveia Sachê 600g,TRUE
14.29,mercearia,Chocolate Kinder Ovo com Surpresa Fantasy 20g c/2,TRUE
3.79,mercearia,Caldo Knorr Balance Carne 114g,TRUE
5.49,mercearia,Doce Leite Mumu Tradicional 380g,TRUE
6.99,mercearia,Papinha Nestlé Etapa 3 (a partir do 8o. mês) Legumes e Carne 170g,TRUE
1.49,mercearia,Biscoito Isabela Wafer (Waffer) Chocolate com Avelã 145g,TRUE
2.39,mercearia,Gelatina Stevia Plus Zero Morango 10g,TRUE
6.29,mercearia,Damasco Seco Feliz 150g,TRUE
2.79,mercearia,Goiabada Predilecta 300g,TRUE
2.49,mercearia,Melhorador Fleischmann 10g Pao Cert,TRUE
10.98,mercearia,Achocolatado Nestlé Nescau Light 400g,TRUE
15.97,mercearia,Farinha Láctea Nestlé 400g,TRUE
1.49,mercearia,Cereal Matinal Kellogg's Sucrilhos Original 25g,TRUE
2.17,mercearia,Pó para Pudim Royal Baunilha 50g,TRUE
2.17,mercearia,Pó para Pudim Royal Chocolate 50g,TRUE
4.89,mercearia,Farinha Linhaca Vitao 200g,TRUE
9.98,mercearia,Chá Dr. Oetker Cidreira com Mel C/15 saquinhos 15g,TRUE
13.70,mercearia,Paçoca Paçoquita Retangular 320g,TRUE
6.48,mercearia,Chá Dr. Oetker Camomila C/15 saquinhos 15g,TRUE
5.57,mercearia,Barra de Semente Levitta Amendoim 36g,TRUE
3.17,mercearia,"Molho de Tomate Pomarola Tipo Caseiro Alho, Azeitona e Azeite Sachê 300g",TRUE
10.75,mercearia,Macarrão Integral Italiano Barilla Pennette Rigate 500g,TRUE
16.79,mercearia,Vinagre Balsâmico (Aceto) Monde 500mL,TRUE
5.35,mercearia,Extrato de Tomate Elefante Cebola e Alho 340g,TRUE
20.49,mercearia,Azeite de Oliva Espanhol Borges Extra Virgem 500mL,TRUE
2.67,mercearia,Macarrão Instantâneo Renata Express Yakisoba 300g,TRUE
5.99,mercearia,Alho Picado Aica Sem Sal 200g,TRUE
2.99,mercearia,Salgadinho eQlibri Multigrãos Tomate e Cebolinha 45g,TRUE
2.99,mercearia,Salgadinho eQlibri Cracker com Chia Mussarela de Búfala e Manjericão 45g,TRUE
32.90,mercearia,Bombom Lacta Sonho de Valsa Pacote 1kg,TRUE
8.47,mercearia,Batata Frita Mr. Potato Crisps Cream&Onion (Creme de Cebola) 160g,TRUE
31.90,mercearia,Leite em Pó Nestlé Ninho Fases 1 800g,TRUE
2.15,mercearia,Açúcar Cristal Guarani 1kg,TRUE
2.97,mercearia,Snack Remix Açaí 25g,TRUE
2.97,mercearia,Biscoito Club Social Integral Tradicional 144g,TRUE
4.49,mercearia,Batata Frita Elma Chips Ruffles Churrasco 57g,TRUE
3.97,mercearia,Bala Arcor Butter Toffees Coco 130g,TRUE
6.49,mercearia,Biscoito Club Social Integral Integral 288g,TRUE
2.97,mercearia,Biscoito Club Social Presunto 141g,TRUE
5.97,mercearia,Óleo de Girassol Cañuelas 900mL,TRUE
0.79,mercearia,Gelatina Dr. Oetker Amora 20g,TRUE
3.99,mercearia,"Chiclete Trident Spearmint 30,6g c/18",TRUE
1.99,mercearia,Chocolate Lacta 5Star 40g,TRUE
02.09,mercearia,Macarrão Instantâneo Nissin Miojo Talharim Brócolos com Molho Branco 99g,TRUE
13.97,mercearia,Café Do Ponto Tradicional Vácuo 500g,TRUE
1.98,mercearia,Farinha de Milho Sinhá Cuscuz 500g,TRUE
2.29,mercearia,Biscoito Bauducco Cereal e Cacau 78g,TRUE
2.99,mercearia,Batata Palha Mister Poteitos Super Fina 80g,TRUE
5.49,mercearia,Arroz Integral Tio João Saquinhos 1kg,TRUE
5.47,mercearia,Chá Dr. Oetker Cidreira C/15 saquinhos 15g,TRUE
6.49,mercearia,Sopa Maggi Sopão Carne de Panela 200g,TRUE
4.19,mercearia,Açúcar União Light 500g,TRUE
19.97,mercearia,Bombom Ferrero Rocher C/8 100g,TRUE
6.97,mercearia,Atum Gomes da Costa Sólido Defumado 170g,TRUE
7.49,mercearia,Amido de Milho (Maisena) Yoki 500g,TRUE
2.49,mercearia,Açúcar Baunilha Chelli 40g,TRUE
4.99,mercearia,Mistura para Bolo Dona Benta Laranja 450g,TRUE
3.39,mercearia,Café Pilão Solúvel Sachê 50g,TRUE
8.97,mercearia,Nata Tirol Pacote 400g,TRUE
11.97,mercearia,Sagu Yoki 500g,TRUE
8.29,mercearia,Fermento Fleischmann Instantâneo 125g,TRUE
6.97,mercearia,Canjica Vapza 500g,TRUE
9.49,mercearia,Tapioca Yoki 500g,TRUE
4.97,mercearia,Maionese Hellmann's 250g,TRUE
1.97,mercearia,Maionese Oderich Sachê 200g,TRUE
5.97,mercearia,Pimenta do Reino em Grãos Chelli Tubo 30g,TRUE
19.97,mercearia,Molho de Tomate Italiano Barilla Basilico 400g,TRUE
19.97,mercearia,Molho de Pimenta Tabasco Original 60mL,TRUE
1.98,mercearia,Caldo Knorr Galinha 57g,TRUE
2.98,mercearia,Biscoito Bites Jasmine Tapioca Sem Glúten 25g,TRUE
3.97,mercearia,Atum Pescador Ralado Em Óleo 170g,TRUE
3.69,mercearia,Seleta Knorr 170g,TRUE
3.47,mercearia,Chocolate Neugebauer Ao Leite 100g,TRUE
10.49,mercearia,Leite de Coco Ducoco Zero Lactose 1L,TRUE
1.79,mercearia,Biscoito Orgânico Zooreta de Morango 20g,TRUE
15.97,mercearia,Bebida Vegetal de Aveia Nesfit Original Integral 1l,TRUE
11.98,mercearia,Açúcar Mascavo Da Colonia 1kg,TRUE
6.93,mercearia,Pão de Mel Bauducco Branco 240g,TRUE
8.98,mercearia,Cacau em Pó Mãe Terra sem Adição de Açucar 100g,TRUE
1.89,mercearia,Gelatina Dr. Oetker Zero Uva 12g,TRUE
1.47,mercearia,Caldo Arisco Galinha 57g,TRUE
4.27,mercearia,Açafrão Chelli 25g,TRUE
8.49,mercearia,Patê de Atum Coqueiro Tradicional 170g,TRUE
6.98,mercearia,Almôndega Oderich Enlatada 420g,TRUE
5.95,mercearia,Mistura para Pão de Queijo Yoki 250g,TRUE
4.49,mercearia,Biscoito Toddy Cookies Baunilha com Chocolate 150g,TRUE
2.45,mercearia,"Chocolate Snickers 52,7g",TRUE
1.99,mercearia,Biscoito Triunfo Cream Cracker 200g,TRUE
7.49,mercearia,Chocolate Lacta Ao Leite 165g,TRUE
16.79,mercearia,Adoçante Lowçucar Plus com Stevia 80mL,TRUE
12.20,mercearia,"Vitamina Nestlé Neston Morango, Pera e Banana 400g",TRUE
16.47,mercearia,Mel Agreco Silvestre Orgânico Bisnaga 270g,TRUE
26.97,mercearia,Palmito em Conserva Hemmer Juçara 300g,TRUE
11.49,mercearia,Filé de Atum Gomes da Costa Em Azeite de Oliva e Alho 125g,TRUE
11.49,mercearia,Proteína Texturizada De Soja Jasmine 500g Média Escura,TRUE
8.47,mercearia,Batata Frita Mr. Potato Crisps Original 160g,TRUE
4.98,mercearia,Chá Matte Leão Pêssego C/25 saquinhos 40g,TRUE
4.29,mercearia,Alcaparra em Conserva Hemmer Sachê 100g,TRUE
2.98,mercearia,Biscoito Nestlé Recheado Prestígio 140g,TRUE
17.97,mercearia,Cereal Matinal Nestlé Nescau 770g,TRUE
12.93,mercearia,Creme De Leite Verde Campo Tradicional 500g,TRUE
9.97,mercearia,Leite em Pó Piracanjuba Desnatado Instantâneo Sachê 400g,TRUE
3.99,mercearia,Aveia Mãe Terra Flocos Finos 200g,TRUE
2.97,mercearia,Biscoito Club Social Integral com Cebolinha 144g,TRUE
6.97,mercearia,Café Iguaçu Tradicional 500g,TRUE
4.67,mercearia,Chocolate Nestlé Crunch Amendoim 100g,TRUE
7.49,mercearia,Chocolate Hershey's Special Dark 60% Cacau Laranja 100g,TRUE
12.99,mercearia,Amêndoa Torrada E Salgada 150g,TRUE
5.79,mercearia,Sal Rosa Do Himalaia Q-vita Fino 250g,TRUE
02.09,mercearia,Bebida Láctea Piracanjuba 200mL Mocaccino,TRUE
4.49,mercearia,Farinha Coco Copra 100g,TRUE
2.97,mercearia,Snack Remix Frutas Tropicais 25g,TRUE
7.67,mercearia,Tomate Pelado Uniagro Orgânico Tradicional 400g,TRUE
4.47,mercearia,Chocolate Lacta Laka 90g,TRUE
2.67,mercearia,Macarrão Instantâneo Renata Express Espaguete 300g,TRUE
24.98,mercearia,Chocolate Milka Oreo 300g,TRUE
1.77,mercearia,"Goma de Mascar Mentos Pure Fresh Menta Verde 8,5g",TRUE
18.97,mercearia,Cereal Matinal Nestlé Nesfit 570g,TRUE
3.29,mercearia,Biscoito Jasmine Cookie Castanha do Pará Light 35g,TRUE
3.69,mercearia,Barra de Fruta Ritter Coco com Chocolate C/3,TRUE
6.49,mercearia,Leite em Pó La Sereníssima Integral Instantâneo Sachê 200g,TRUE
11.89,mercearia,Café 3 Corações com Leite 330g,TRUE
3.98,mercearia,Biscoito Bauducco Cereale Multigrãos 114g,TRUE
3.97,mercearia,Café Caboclo Vácuo 250g,TRUE
1.49,bebidas,Água Mineral sem Gás Santa Rita 510mL,TRUE
1.49,bebidas,Água Mineral com Gás Santa Rita 510mL,TRUE
2.97,bebidas,Leite Premiare Semi-desnatado Longa Vida S/ Lactose 1L,TRUE
2.55,bebidas,Leite Aurora Integral Longa Vida 1L,TRUE
2.19,bebidas,Leite Parmalat Integral Longa Vida 1L,TRUE
3.49,bebidas,Leite Nestlé Ninho Integral Longa Vida 1L,TRUE
7.49,bebidas,Água Mineral sem Gás Imperatriz 5 Litros,TRUE
2.55,bebidas,Leite Piracanjuba Integral Longa Vida com Tampa 1L,TRUE
5.43,bebidas,Refrigerante Coca-Cola Zero 2 Litros,TRUE
1.99,bebidas,Refrigerante Coca-Cola Lata 310mL,TRUE
6.95,bebidas,Refrigerante Coca-Cola 2L,TRUE
1.15,bebidas,Refresco em Pó Clight Limonada 8g,TRUE
1.99,bebidas,Água Mineral com Gás Imperatriz 500mL,TRUE
4.58,bebidas,Cerveja Heineken Long Neck 330mL,TRUE
6.99,bebidas,Água Mineral sem Gás Crystal 5 Litros,TRUE
2.19,bebidas,Leite Parmalat Semi-Desnatado Longa Vida 1L,TRUE
1.15,bebidas,Refresco em Pó Clight Abacaxi 8g,TRUE
1.75,bebidas,Água Mineral com Gás São Lourenço 300mL,TRUE
5.98,bebidas,Água de Coco Sococo 1L,TRUE
01.09,bebidas,Bebida Láctea (Achocolatado) Tirol Tirolzinho 200mL,TRUE
1.15,bebidas,Refresco em Pó Clight Laranja 8g,TRUE
